Report_Num,Year,Occur_Date,Weekday,Location,Neighborho,Latitude,Longitude
200442216,2020,2/13/2020,Thursday,1678 HOWELL MILL RD NW,Underwood Hills,33.79991,-84.41625
200452223,2020,2/14/2020,Friday,131 WALKER ST SW,Castleberry Hill,33.75079,-84.40067
200450247,2020,2/14/2020,Friday,142 JOSEPH E LOWERY BLVD SW,Atlanta University Center,33.75088,-84.41734
200462485,2020,2/15/2020,Saturday,1209 MEMORIAL DR SE,Edgewood,33.74724,-84.34803
200471654,2020,2/16/2020,Sunday,2520 JONESBORO RD SE,Leila Valley,33.68463,-84.36481
200471525,2020,2/16/2020,Sunday,1739 MARTIN L KING JR DR NW,Mozley Park,33.75144,-84.44382
200471695,2020,2/16/2020,Sunday,71 FAIRFIELD PL NW,Dixie Hills,33.75461,-84.46292
200470077,2020,2/16/2020,Sunday,201 PEYTON PL SW,Harland Terrace,33.75132,-84.47677
200481391,2020,2/17/2020,Monday,3393 PEACHTREE RD NE @LENOX MALL,Lenox,33.84676,-84.36212
200480637,2020,2/17/2020,Monday,1005 HEMPHILL AVE NW,Home Park,33.7822,-84.40438
200492475,2020,2/18/2020,Tuesday,2177 SARGENT PL SE,Lakewood,33.69505,-84.37693
200491349,2020,2/18/2020,Tuesday,2417 BEECHER RD SW,Cascade Avenue/Road,33.72365,-84.46449
200502247,2020,2/19/2020,Wednesday,2331 BOLTON RD NW,Bolton,33.81909,-84.46179
200511768,2020,2/20/2020,Thursday,30 MARIETTA ST NW,Downtown,33.75478,-84.39134
200520197,2020,2/21/2020,Friday,3380 PEACHTREE RD NE,North Buckhead,33.84969,-84.36617
200520137,2020,2/21/2020,Friday,1461 NORTH AVE NW,Grove Park,33.7682,-84.43536
200521271,2020,2/21/2020,Friday,1465 CAHABA DR SW,Venetian Hills,33.71545,-84.44969
200521506,2020,2/21/2020,Friday,490 FAIRBURN RD SW,Fairburn Mays,33.74107,-84.50997
200540871,2020,2/23/2020,Sunday,3090 EARLY ST NW,South Tuxedo Park,33.84051,-84.38057
200561086,2020,2/24/2020,Monday,637 PRYOR ST SW,Mechanicsville,33.73743,-84.39469
200562129,2020,2/25/2020,Tuesday,350 MORELAND AVE NE,Inman Park,33.76377,-84.3497
200570801,2020,2/26/2020,Wednesday,1723 LAKEWOOD AVE SE,Lakewood Heights,33.70678,-84.38031
200570303,2020,2/26/2020,Wednesday,245 PRYOR ST SW,Downtown,33.7483,-84.39366
200572158,2020,2/26/2020,Wednesday,288 RALPH D ABERNULLTHY BLVD SW,Mechanicsville,33.73659,-84.39743
200571856,2020,2/26/2020,Wednesday,784 COLEMAN ST,Pittsburgh,33.73415,-84.40369
200581207,2020,2/27/2020,Thursday,241 PEACHTREE ST NE,Downtown,33.76073,-84.38745
200581194,2020,2/27/2020,Thursday,230 PEACHTREE ST NW,Downtown,33.76015,-84.38807
200582390,2020,2/27/2020,Thursday,879 VICTORIA PL SW,West End,33.7345,-84.41638
200582121,2020,2/27/2020,Thursday,2925 HEADLAND DR,Greenbriar,33.69094,-84.48457
200592446,2020,2/28/2020,Friday,3285 PEACHTREE RD NE @EMBASSY SUITES,Peachtree Park,33.84441,-84.36862
200591362,2020,2/28/2020,Friday,101 JACKSON ST NE,Sweet Auburn,33.75692,-84.37422
200600632,2020,2/29/2020,Saturday,2657 BONNYBROOK DR SW,Greenbriar,33.69661,-84.47785
200610920,2020,3/1/2020,Sunday,783 ELOISE CT SE,Grant Park,33.73456,-84.36169
200610208,2020,3/1/2020,Sunday,1907 PIEDMONT RD NE,Morningside/Lenox Park,33.81004,-84.36571
200611670,2020,3/1/2020,Sunday,915 W PEACHTREE ST NE,Midtown,33.77975,-84.38716
200611940,2020,3/1/2020,Sunday,1192 PRYOR RD SW,Peoplestown,33.72287,-84.3928
200611230,2020,3/1/2020,Sunday,200 TRINITY ST,Downtown,33.75017,-84.39469
200621968,2020,3/2/2020,Monday,1390 NORTHSIDE DR NW,Berkeley Park,33.79264,-84.40796
200631103,2020,3/3/2020,Tuesday,2754 VINEYARDS DR SE,Rosedale Heights,33.67965,-84.36943
200640500,2020,3/4/2020,Wednesday,815 GREENHAVEN DR SE,The Villages at East Lake,33.74148,-84.31196
200641254,2020,3/4/2020,Wednesday,931 BELTLINE NE,Inman Park,33.76007,-84.36323
200651109,2020,3/5/2020,Thursday,1141 EUCLID AVE NE,Inman Park,33.76467,-84.34999
200660025,2020,3/6/2020,Friday,445 CLEVELAND AVE SE,Rosedale Heights,33.68149,-84.37152
200662436,2020,3/6/2020,Friday,1368 NORTH AVE NW,Grove Park,33.76781,-84.43341
200672057,2020,3/7/2020,Saturday,180 RALPH DAVID ABERNULLTHY BLVD,Mechanicsville,33.73656,-84.39376
200670506,2020,3/7/2020,Saturday,765 MCDANIEL ST SW,Pittsburgh,33.73396,-84.40177
200680453,2020,3/8/2020,Sunday,144 PONCE DE LEON AVE NE,Midtown,33.77282,-84.38211
200690334,2020,3/9/2020,Monday,2580 ETHERIDGE DR NW,Carey Park,33.78801,-84.47238
200691351,2020,3/9/2020,Monday,351 FAIRBURN RD NW,Adamsville,33.76479,-84.50023
200722529,2020,3/12/2020,Thursday,590 CASCADE AVE SW @KROGER - CASCADE,West End,33.73812,-84.43276
200720042,2020,3/12/2020,Thursday,2840 GREENBRIAR PKWY SW,Greenbriar,33.68764,-84.48965
200730319,2020,3/13/2020,Friday,815 SIDNEY MARCUS BLVD NE,Lindbergh/Morosgo,33.82414,-84.36101
200731317,2020,3/13/2020,Friday,1548 MARTIN L KING JR DR SW,Mozley Park,33.75285,-84.43819
200731194,2020,3/13/2020,Friday,751 FAIRBURN RD SW,Fairburn Mays,33.73454,-84.51059
200750495,2020,3/15/2020,Sunday,2476 ELIZABETH ANN LN NE,Lindridge/Martin Manor,33.82218,-84.3495
200751707,2020,3/15/2020,Sunday,3721B CAMPBELLTON RD SW,Ben Hill Acres,33.69043,-84.50983
200760331,2020,3/16/2020,Monday,506 MORELAND AVE NE,Inman Park,33.76813,-84.34952
200770351,2020,3/17/2020,Tuesday,356 BOULEVARD NE,Old Fourth Ward,33.76421,-84.37206
200771023,2020,3/17/2020,Tuesday,2045 DONULLLD LEE HOLLOWELL PKWY NW,Grove Park,33.7774,-84.45214
200780331,2020,3/18/2020,Wednesday,2898 GLENWOOD AVE SE,East Lake,33.73918,-84.29214
200781760,2020,3/18/2020,Wednesday,1450 DONNELLY AVE SW,West End,33.73772,-84.43479
200781211,2020,3/18/2020,Wednesday,1371 KIMBERLY WAY SW,Ashley Courts,33.71771,-84.52315
200791918,2020,3/19/2020,Thursday,902 EDGEWOOD AVE NE,Inman Park,33.75628,-84.35793
200800014,2020,3/19/2020,Thursday,585 PARKWAY DR NE,Old Fourth Ward,33.77024,-84.37223
200790157,2020,3/19/2020,Thursday,242 HUNNICUTT ST NW,Downtown,33.76655,-84.39527
200800072,2020,3/20/2020,Friday,356 BOULEVARD NE,Old Fourth Ward,33.76485,-84.37194
200811942,2020,3/21/2020,Saturday,1455 MORELAND AVE SE,Custer/McDonough/Guice,33.71478,-84.35014
200811063,2020,3/21/2020,Saturday,87 PEACHTREE ST SW @KESSLERS DEPT STORE,Downtown,33.75243,-84.39198
200820787,2020,3/22/2020,Sunday,2800 FORREST PARK RD SE,South River Gardens,33.67835,-84.35791
200821432,2020,3/22/2020,Sunday,174 MOURY AVE SW,The Villages at Carver,33.71276,-84.39056
200821457,2020,3/22/2020,Sunday,550 WINDSOR ST SW,Mechanicsville,33.73989,-84.3982
200820112,2020,3/22/2020,Sunday,655 CLEVELAND AVE SW,Perkerson,33.6824,-84.41029
200821470,2020,3/22/2020,Sunday,890 WESTMONT RD SW,Oakland City,33.73095,-84.4372
200841162,2020,3/22/2020,Sunday,602 W LAKE AVE NW,Grove Park,33.77278,-84.44193
200830366,2020,3/23/2020,Monday,395 GREENDALE DR SW,Lakewood,33.69842,-84.37615
200852052,2020,3/23/2020,Monday,1959 LAKEWOOD AVE,Lakewood Heights,33.70262,-84.38491
200841240,2020,3/24/2020,Tuesday,KIPLING ST SE / HENRY THOMAS DR SE,Thomasville Heights,33.70263,-84.3523
200841861,2020,3/24/2020,Tuesday,2480 ARNO DR NW,Carver Hills,33.79897,-84.46929
200850917,2020,3/25/2020,Wednesday,420 COURTLAND ST NE,Downtown,33.76612,-84.38443
200852137,2020,3/25/2020,Wednesday,1980 DELOWE DR SW,Campbellton Road,33.70106,-84.45698
200871158,2020,3/27/2020,Friday,349 14TH ST NW,Home Park,33.78637,-84.39837
200870242,2020,3/27/2020,Friday,1328 BREWSTER ST SW,Oakland City,33.71876,-84.42649
200870475,2020,3/27/2020,Friday,2555 DONULLLD LEE HOLLOWELL PKWY NW,Center Hill,33.77561,-84.46999
200881767,2020,3/28/2020,Saturday,1341 METROPOLITAN PKWY SW,Capitol View,33.71805,-84.40809
200881399,2020,3/28/2020,Saturday,1935 ALISON CT SW,Fort Valley,33.70055,-84.45149
200881697,2020,3/28/2020,Saturday,2840 GREENBRIAR PKWY SW,Greenbriar,33.68764,-84.48965
200880641,2020,3/28/2020,Saturday,213 FAIRBURN RD NW @FAIRBURN GORDON APT,Adamsville,33.76132,-84.50395
200891516,2020,3/29/2020,Sunday,1015 STONEWALL DR,Leila Valley,33.69275,-84.35052
200911679,2020,3/31/2020,Tuesday,1001 PONCE DE LEON AVE NE,Poncey-Highland,33.7734,-84.35467
200910559,2020,3/31/2020,Tuesday,240 PEACHTREE ST NW @MERCHANDISE MART,Downtown,33.76056,-84.38835
200911130,2020,3/31/2020,Tuesday,2340 LARCHWOOD RD SW,Florida Heights,33.74739,-84.46343
200910210,2020,3/31/2020,Tuesday,2716 MARTIN L KING JR DR SW,Harland Terrace,33.75395,-84.47612
200921796,2020,4/1/2020,Wednesday,112 COURTLAND ST NE,Downtown,33.7574,-84.38475
200920169,2020,4/1/2020,Wednesday,1192 PRYOR ST SW,Peoplestown,33.72864,-84.39134
200921818,2020,4/1/2020,Wednesday,2850 SPRINGDALE RD SW,Hammond Park,33.67674,-84.41485
200920642,2020,4/1/2020,Wednesday,1698 EVANS DR SW,Sylvan Hills,33.70855,-84.42351
200950143,2020,4/2/2020,Thursday,3181 DONULLLD LEE HOLLOWELL PKWY NW,Brookview Heights,33.78652,-84.49013
200950093,2020,4/3/2020,Friday,1981 FLAT SHOALS RD SE,East Atlanta,33.72602,-84.32324
200961558,2020,4/5/2020,Sunday,2416 PIEDMONT RD NE,Lindbergh/Morosgo,33.82098,-84.3685
200961552,2020,4/5/2020,Sunday,3176 DELMAR LN NW,,33.75571,-84.49133
200961045,2020,4/5/2020,Sunday,3787 MARTIN L KING JR DR NW,Old Gordon,33.7684,-84.51261
200971048,2020,4/6/2020,Monday,250 PARK AVENUE WEST NW @CENTENNIAL PARK WEST,Downtown,33.76116,-84.39438
200980667,2020,4/7/2020,Tuesday,1182 WOODLAND AVE NE,Lindridge/Martin Manor,33.81527,-84.34887
200980402,2020,4/7/2020,Tuesday,505 FULTON ST SW,Mechanicsville,33.74182,-84.40329
200980748,2020,4/7/2020,Tuesday,2265 METROPOLITAN PKWY SW,Perkerson,33.69294,-84.40879
200980916,2020,4/7/2020,Tuesday,2788 DEFOORS FERRY RD NW,,33.82114,-84.44713
200991642,2020,4/8/2020,Wednesday,51 POLAR ROCK RD SW,Polar Rock,33.6965,-84.39059
201010962,2020,4/9/2020,Thursday,2096 METROPOLITAN PKWY SW,Sylvan Hills,33.69809,-84.4081
201011432,2020,4/10/2020,Friday,1458 LA FRANCE ST NE,Edgewood,33.76065,-84.33968
201020474,2020,4/11/2020,Saturday,300 W. LAKE AVE NW,Grove Park,33.77824,-84.4482
201021796,2020,4/11/2020,Saturday,1960 ALISON CT SW,Campbellton Road,33.70061,-84.45299
201030972,2020,4/12/2020,Sunday,150 10TH ST NE,Midtown,33.78185,-84.38199
201030373,2020,4/12/2020,Sunday,1972 CUMMINGS DR SW,Venetian Hills,33.71729,-84.45235
201030767,2020,4/12/2020,Sunday,2456 MARTIN L KING JR DR SW,Harland Terrace,33.75166,-84.46789
201041517,2020,4/13/2020,Monday,1257 MORELAND AVE SE,Woodland Hills,33.72011,-84.35048
201040020,2020,4/13/2020,Monday,1783 JOHNSON RD NW,Rockdale,33.78547,-84.44593
201050220,2020,4/14/2020,Tuesday,900 NEW TOWN CIR SE,Thomasville Heights,33.70837,-84.36007
201050289,2020,4/14/2020,Tuesday,270 17TH STREET,Ansley Park,33.79469,-84.38377
201110937,2020,4/14/2020,Tuesday,70 JOSEPH E LOWERY BLVD NW,Washington Park,33.75646,-84.41763
201060840,2020,4/15/2020,Wednesday,167 WHITEFOORD AVE NE,Edgewood,33.7582,-84.3417
201060040,2020,4/15/2020,Wednesday,1190 WOODLAND AVE NE,Lindridge/Martin Manor,33.81527,-84.34874
201061842,2020,4/15/2020,Wednesday,1350 MAYSON TURNER RD NW,Bankhead,33.76498,-84.43115
201060850,2020,4/15/2020,Wednesday,2265 PERRY BLVD NW @ARCHER HEIGHTS APTS,Scotts Crossing,33.80595,-84.46416
201061412,2020,4/15/2020,Wednesday,3793 STEPHANIE DR SW,Deerwood,33.67449,-84.51263
201071399,2020,4/16/2020,Thursday,537 BOULEVARD NE,Old Fourth Ward,33.76911,-84.37156
201081600,2020,4/17/2020,Friday,565 IRA ST SW,Mechanicsville,33.73944,-84.40011
201080310,2020,4/17/2020,Friday,921 WESTMORELAND CIR NW,West Highlands,33.79009,-84.44969
201090229,2020,4/18/2020,Saturday,316 7TH ST NE,Midtown,33.77793,-84.3769
201111064,2020,4/20/2020,Monday,3788 CAMPBELLTON RD SW,,33.69037,-84.51287
201121677,2020,4/21/2020,Tuesday,608 CAMERON M ALEXANDER BLVD NW,English Avenue,33.76805,-84.40734
201120066,2020,4/21/2020,Tuesday,1998 HANDLEY AVE SW,Westwood Terrace,33.73486,-84.45339
201121469,2020,4/21/2020,Tuesday,2265 CASCADE RD SW,Cascade Avenue/Road,33.72304,-84.46284
201120181,2020,4/21/2020,Tuesday,2800 MARTIN L KING JR DR SW,Harland Terrace,33.75395,-84.47612
201131983,2020,4/22/2020,Wednesday,981 STONEWALL DR SE,,33.74451,-84.34923
201141748,2020,4/22/2020,Wednesday,157 MOURY AVE SW,The Villages at Carver,33.71283,-84.38841
201131505,2020,4/22/2020,Wednesday,1766 HOWELL MILL RD NW,Underwood Hills,33.80243,-84.41529
201132020,2020,4/22/2020,Wednesday,2800 MARTIN L KING JR DR SW,Harland Terrace,33.75431,-84.4793
201141695,2020,4/23/2020,Thursday,2640 MARTIN L KING JR DR SW,Harland Terrace,33.75381,-84.47425
201150596,2020,4/24/2020,Friday,824 DONULLLD LEE HOLLOWELL PKWY NW,English Avenue,33.77282,-84.41423
201161658,2020,4/25/2020,Saturday,510 MCWILLIAMS RD SE,Lakewood,33.68938,-84.37197
201160086,2020,4/25/2020,Saturday,160 PONCE DE LEON AVE NE,Midtown,33.77282,-84.38211
201170427,2020,4/26/2020,Sunday,1177 CONSTITUTION RD SE,Leila Valley,33.69298,-84.35166
201181791,2020,4/27/2020,Monday,114 MEMORIAL DR SW,Downtown,33.74667,-84.39153
201180952,2020,4/27/2020,Monday,456 DUNBAR ST SW,Pittsburgh,33.72274,-84.40274
201180750,2020,4/27/2020,Monday,1614 OLYMPIAN CIR SW,Westview,33.73578,-84.44047
201201247,2020,4/29/2020,Wednesday,2636 MARTIN L KING JR DR SW,Harland Terrace,33.75277,-84.47429
201210616,2020,4/30/2020,Thursday,500 MORGAN ST NE,Old Fourth Ward,33.76907,-84.37084
201220867,2020,5/1/2020,Friday,1220 CAROLINE ST NE,Edgewood,33.75862,-84.34885
201221495,2020,5/1/2020,Friday,2539 PIEDMONT RD NE @TARGET - PIEDMONT,Lindbergh/Morosgo,33.82403,-84.36328
201221354,2020,5/1/2020,Friday,213 FAIRBURN RD NW @FAIRBURN GORDON APT,Adamsville,33.76132,-84.50395
201231877,2020,5/2/2020,Saturday,66 DECATUR ST SE,Downtown,33.75326,-84.3877
201260676,2020,5/3/2020,Sunday,2685 METROPOLITAN PKWY SW,Perkerson,33.68274,-84.40902
201251047,2020,5/4/2020,Monday,2572 LENOX RD NE,Pine Hills,33.82517,-84.35295
201250652,2020,5/4/2020,Monday,2525 PIEDMONT RD NE @HOME DEPOT,Lindbergh/Morosgo,33.824,-84.36521
201250132,2020,5/4/2020,Monday,86 WASHINGTON ST SW,Downtown,33.74982,-84.38849
201250148,2020,5/4/2020,Monday,178 MOURY AVE SW,The Villages at Carver,33.71347,-84.39079
201251028,2020,5/4/2020,Monday,55 MONTCLAIR DR NE,Brookwood Hills,33.80754,-84.3916
201251448,2020,5/4/2020,Monday,ALABAMA ST SW / BROAD ST SW,Downtown,33.75352,-84.39189
201251699,2020,5/4/2020,Monday,GUN CLUB RD NW / HOLLYWOOD DR NW,Grove Park,33.78155,-84.45584
201270557,2020,5/5/2020,Tuesday,232 FORSYTH,Downtown,33.7521,-84.38955
201270779,2020,5/6/2020,Wednesday,1675  MEMORIAL DR SE,Kirkwood,33.74716,-84.33286
201271978,2020,5/6/2020,Wednesday,2132 MARTIN L KING JR DR SW,Florida Heights,33.75042,-84.4579
201271774,2020,5/6/2020,Wednesday,745 CRESTWELL CIR SW,Mays,33.74536,-84.50407
201280659,2020,5/7/2020,Thursday,842 RALPH D ABERNULLTHY BLVD SW,West End,33.73815,-84.41521
201301442,2020,5/9/2020,Saturday,411 LUCKIE ST NW,Downtown,33.76549,-84.39587
201310625,2020,5/10/2020,Sunday,213 FAIRBURN RD NW @FAIRBURN GORDON APT,Adamsville,33.76132,-84.50395
201340682,2020,5/11/2020,Monday,I-75-85 SB EXPY SW / UNIVERSITY AVE SW,Pittsburgh,33.72213,-84.395
201321979,2020,5/11/2020,Monday,1160 WEST AVE SW,Pittsburgh,33.72318,-84.39568
201320854,2020,5/11/2020,Monday,1003 MCDANIEL ST SW,Pittsburgh,33.72757,-84.40192
201331569,2020,5/12/2020,Tuesday,2591 PIEDMONT RD NE,Lindbergh/Morosgo,33.82543,-84.36706
201331249,2020,5/12/2020,Tuesday,3540 N CAMP CREEK PKWY SW,,33.67051,-84.50299
201340119,2020,5/13/2020,Wednesday,2331 PEACHTREE RD NE,Peachtree Hills,33.81831,-84.38853
201341289,2020,5/13/2020,Wednesday,874 MITCHELL ST SW,Atlanta University Center,33.75329,-84.41621
201340041,2020,5/13/2020,Wednesday,2640 MARTIN L KING JR DR SW,Harland Terrace,33.75381,-84.47425
201341461,2020,5/13/2020,Wednesday,751 FAIRBURN RD SW,Fairburn Mays,33.73454,-84.51059
201362185,2020,5/15/2020,Friday,50 ALABAMA ST SW,Downtown,33.75194,-84.38964
201371763,2020,5/16/2020,Saturday,275 PRYOR ST SW,Downtown,33.74747,-84.39415
201401709,2020,5/16/2020,Saturday,BANKS AVE SW / METROPOLITAN PKWY SW,Perkerson,33.69602,-84.40812
201381684,2020,5/17/2020,Sunday,1981 FLAT SHOALS RD SE,East Atlanta,33.72602,-84.32324
201380309,2020,5/17/2020,Sunday,800 W MARIETTA ST NW @METROPOINTE LOFTS,English Avenue,33.78022,-84.41514
201391138,2020,5/17/2020,Sunday,1033 HOLLYWOOD RD,Almond Park,33.78373,-84.45794
201380950,2020,5/17/2020,Sunday,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Greenbriar,33.68845,-84.49328
201390898,2020,5/18/2020,Monday,540 HUMPHRIES ST SW,Mechanicsville,33.7399,-84.40488
201390132,2020,5/18/2020,Monday,2716 MARTIN L KING JR DR SW,Harland Terrace,33.75395,-84.47612
201400216,2020,5/19/2020,Tuesday,1181 MCPHERSON AVE SE,East Atlanta,33.74299,-84.34879
201410007,2020,5/19/2020,Tuesday,12 W PEACHTREE PL NW,Downtown,33.7639,-84.38793
201400053,2020,5/19/2020,Tuesday,1591 MURPHY AVE SW,Sylvan Hills,33.71021,-84.42571
201410019,2020,5/20/2020,Wednesday,1123 ARLINGTON AVE SW,Oakland City,33.72448,-84.4246
201422031,2020,5/21/2020,Thursday,10 THE PRADO NE,Ansley Park,33.79148,-84.37508
201430262,2020,5/22/2020,Friday,2591 ETHERIDGE DR NW,Carey Park,33.7881,-84.47292
201441373,2020,5/23/2020,Saturday,679 CAMERON M ALEXANDER BLVD NW,English Avenue,33.76842,-84.40965
201461766,2020,5/25/2020,Monday,1901 HOLLYWOOD RD NW,Riverside,33.80756,-84.47137
201471220,2020,5/26/2020,Tuesday,50 ALABAMA ST SW,Downtown,33.75194,-84.38964
201481241,2020,5/27/2020,Wednesday,3050 MARTIN L KING JR DR SW,Harland Terrace,33.75177,-84.4857
201491839,2020,5/28/2020,Thursday,3450 FORREST PARK RD SE,South River Gardens,33.65971,-84.35487
201491797,2020,5/28/2020,Thursday,201 MOURY AVE SW,The Villages at Carver,33.71691,-84.39276
201501586,2020,5/29/2020,Friday,GLENWOOD AVE SE / 2ND AVE SE,East Lake,33.74001,-84.3097
201500388,2020,5/29/2020,Friday,490 GLENN ST SW,Mechanicsville,33.73805,-84.40262
201501563,2020,5/29/2020,Friday,516 LEE ST SW,West End,33.74087,-84.41346
201500357,2020,5/29/2020,Friday,3888 COLLIER DR NW,Old Gordon,33.77001,-84.51313
201510503,2020,5/30/2020,Saturday,75 JOHN PORTMAN BLD,Downtown,33.76082,-84.38767
201510449,2020,5/30/2020,Saturday,1299 NORTHSIDE DR NW,Loring Heights,33.79201,-84.40569
201521330,2020,5/31/2020,Sunday,1270 CAROLINE ST NE,Edgewood,33.75859,-84.3473
201520053,2020,5/31/2020,Sunday,1362 BOULEVARD SE,Benteen Park,33.71744,-84.36818
201530801,2020,6/1/2020,Monday,821 MAYNULLRD TER SE,East Atlanta,33.73166,-84.33592
201531618,2020,6/1/2020,Monday,29 MORELAND AVE SE,Reynoldstown,33.75276,-84.34968
201530853,2020,6/1/2020,Monday,690 NEW TOWN CIR SE,Thomasville Heights,33.7085,-84.36154
201530985,2020,6/1/2020,Monday,3254 NORTHSIDE PKWY NW,,33.84206,-84.42267
201540779,2020,6/2/2020,Tuesday,2344 NISKEY LAKE RD SW,Fairburn,33.69093,-84.52708
201550865,2020,6/3/2020,Wednesday,1021 FAIR ST,Ashview Heights,33.74929,-84.4213
201550886,2020,6/3/2020,Wednesday,1355 RALPH D ABERNULLTHY BLVD SW,West End,33.7394,-84.43203
201550811,2020,6/3/2020,Wednesday,1894 CAMPBELLTON RD SW,PomoNULL Park,33.70859,-84.45117
201550959,2020,6/3/2020,Wednesday,3200 STONE RD SW,Greenbriar,33.6697,-84.49403
201561169,2020,6/4/2020,Thursday,2084 CAMPBELLTON RD SW,Campbellton Road,33.70648,-84.45706
201570583,2020,6/5/2020,Friday,737 PONCE DE LEON AVE NE,Poncey-Highland,33.77348,-84.36289
201580005,2020,6/5/2020,Friday,3260 DONULLLD LEE HOLLOWELL PKWY,Marietta Street Artery,33.77585,-84.40699
201580109,2020,6/6/2020,Saturday,29 MORELAND AVE SE,Reynoldstown,33.75276,-84.34968
201600547,2020,6/6/2020,Saturday,1027 SPARKS ST,Downtown,33.74816,-84.39459
201580821,2020,6/6/2020,Saturday,142 PETERS ST SW,Castleberry Hill,33.75035,-84.39748
201591395,2020,6/7/2020,Sunday,3700 CAMPBELLTON RD SW,,33.68995,-84.50961
201600621,2020,6/8/2020,Monday,680 PONCE DE LEON AVE NE,Midtown,33.77406,-84.36528
201601259,2020,6/8/2020,Monday,2549 PIEDMONT RD NE,Lindbergh/Morosgo,33.82464,-84.3671
201601338,2020,6/8/2020,Monday,563 SPRING ST NW,Downtown,33.76993,-84.38851
201600151,2020,6/8/2020,Monday,2640 MARTIN L KING JR DR SW,Harland Terrace,33.75381,-84.47425
201610856,2020,6/9/2020,Tuesday,635 LINDBERGH DR NE,Lindbergh/Morosgo,33.8213,-84.36689
201610691,2020,6/9/2020,Tuesday,1055 GRANT WAY SE,Peoplestown,33.72539,-84.38075
201611331,2020,6/9/2020,Tuesday,1267 JOSEPH E BOONE BLVD NW,Bankhead,33.76398,-84.42895
201620589,2020,6/9/2020,Tuesday,2538 DONULLLD LEE HOLLOWELL PKWY NW,Center Hill,33.77532,-84.46904
201611203,2020,6/9/2020,Tuesday,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Greenbriar,33.68845,-84.49328
201610940,2020,6/9/2020,Tuesday,3833 PRINCETON LAKES CT SW,Princeton Lakes,33.65684,-84.51316
201620156,2020,6/10/2020,Wednesday,84 LUCKIE ST NW,Downtown,33.75702,-84.3896
201620798,2020,6/10/2020,Wednesday,213 FAIRBURN RD NW,Adamsville,33.75771,-84.50344
201630984,2020,6/11/2020,Thursday,2788 DEFOORS FERRY RD,,33.82098,-84.44692
201631183,2020,6/11/2020,Thursday,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Greenbriar,33.68677,-84.49773
201640071,2020,6/12/2020,Friday,111 BOULEVARD NE,Old Fourth Ward,33.75734,-84.3718
201640924,2020,6/12/2020,Friday,336 JOSEPH E LOWERY BLVD NW,Bankhead,33.76383,-84.41787
201650542,2020,6/13/2020,Saturday,468 PARKWAY DR NE,Old Fourth Ward,33.76708,-84.37339
201651379,2020,6/13/2020,Saturday,1163 W PEACHTREE ST NE,Midtown,33.78609,-84.38747
201660938,2020,6/13/2020,Saturday,1198 MOTON AVE SW,Pittsburgh,33.72242,-84.39663
201650250,2020,6/13/2020,Saturday,532 CLEVELAND AVE SW,Hammond Park,33.67941,-84.40569
201650397,2020,6/13/2020,Saturday,2370 METROPOLITAN PKWY SW @SANTA FE VILLAS,Perkerson,33.69017,-84.40775
201660306,2020,6/14/2020,Sunday,16 WILLIAM H BORDERS DR SE,Sweet Auburn,33.75395,-84.37543
201660029,2020,6/14/2020,Sunday,159 LITTLE ST SE,Summerhill,33.73294,-84.38257
201660864,2020,6/14/2020,Sunday,1631 STANTON RD SW,,33.71076,-84.4438
201670293,2020,6/15/2020,Monday,343 JOSEPH E LOWERY BLVD SW,Ashview Heights,33.74569,-84.41786
201670630,2020,6/15/2020,Monday,1553 WILLOWBROOK DR SW,Venetian Hills,33.71324,-84.44713
201670646,2020,6/15/2020,Monday,3895 MELVIN DR SW @MELVIN DRIVE PARK,,33.71093,-84.51534
201681215,2020,6/16/2020,Tuesday,3000 STONE HOGAN CONN SW @GREENBRIAR COMMONS,Greenbriar,33.67356,-84.4964
201690236,2020,6/17/2020,Wednesday,1280 CAROLINE ST NE,Edgewood,33.75957,-84.34602
201690424,2020,6/17/2020,Wednesday,470 THOMASVILLE BLVD SE,Thomasville Heights,33.70532,-84.35959
201690184,2020,6/17/2020,Wednesday,445 MARKHAM ST SW,Castleberry Hill,33.75274,-84.40069
201691062,2020,6/17/2020,Wednesday,855 HALL ST NW,Center Hill,33.7784,-84.46581
201700911,2020,6/18/2020,Thursday,2572 LENOX RD NE,Pine Hills,33.82517,-84.35295
201701081,2020,6/18/2020,Thursday,2143 PEACHTREE RD NE,,33.81262,-84.39195
201700902,2020,6/18/2020,Thursday,1695 PRYOR RD SW,Betmar LaVilla,33.70894,-84.39374
201710092,2020,6/19/2020,Friday,1675 MEMORIAL DR SE,Kirkwood,33.74716,-84.33286
201710332,2020,6/19/2020,Friday,1544 PIEDMONT AVE NE,Piedmont Heights,33.79668,-84.36951
201711196,2020,6/19/2020,Friday,1717 CENTRA VILLA DR SW,Adams Park,33.70928,-84.45571
201710555,2020,6/19/2020,Friday,213 FAIRBURN RD NW,Adamsville,33.76132,-84.50395
201720485,2020,6/20/2020,Saturday,2350 CHESHIRE BRIDGE RD NE,Lindridge/Martin Manor,33.8195,-84.35199
201720294,2020,6/20/2020,Saturday,424 DECATUR ST SE,Sweet Auburn,33.75107,-84.37448
201720502,2020,6/20/2020,Saturday,234 MEMORIAL DR SW,Downtown,33.7465,-84.39536
